store_nbr,family,sales_52w,sales_share,cum_share,ABC,mean_wk,std_wk,cv,XYZ,ABCXYZ,service_level,z,city,state,type,cluster
3,LAWN AND GARDEN,18531.0,6.138591034881372e-05,0.9876327753436291,C,356.36538461538464,151.60953832662995,0.42543284188455205,X,CX,0.9,1.282,Quito,Pichincha,D,8
18,"LIQUOR,WINE,BEER",18526.0,6.13693473165033e-05,0.9876941446909456,C,356.2692307692308,297.8210487422044,0.8359437835771976,Y,CY,0.85,1.036,Quito,Pichincha,B,16
3,CELEBRATION,18241.0,6.042525447481037e-05,0.9877545699454204,C,350.78846153846155,140.80069860266494,0.4013834947271369,X,CX,0.9,1.282,Quito,Pichincha,D,8
34,HOME AND KITCHEN I,18083.0,5.990186265380165e-05,0.9878144718080742,C,347.75,224.3525652392051,0.6451547526630048,Y,CY,0.85,1.036,Guayaquil,Guayas,B,6
11,"LIQUOR,WINE,BEER",17958.0,5.9487786846041585e-05,0.9878739595949203,C,345.34615384615387,163.7295575763055,0.4741027393887533,X,CX,0.9,1.282,Cayambe,Pichincha,B,6
46,GROCERY II,17764.0,5.884514119239797e-05,0.9879328047361127,C,341.61538461538464,183.67278597465742,0.5376595851527937,Y,CY,0.85,1.036,Quito,Pichincha,A,14
7,SEAFOOD,17747.078988,5.878908853870183e-05,0.9879915938246514,C,341.2899805384616,74.70166310235886,0.21888032864100299,X,CX,0.9,1.282,Quito,Pichincha,D,8
6,HOME AND KITCHEN II,17683.0,5.857682006896945e-05,0.9880501706447203,C,340.0576923076923,126.63974122413246,0.3724066359574463,X,CX,0.9,1.282,Quito,Pichincha,D,13
16,FROZEN FOODS,17636.144002,5.842160458720742e-05,0.9881085922493076,C,339.1566154230769,341.72869910929495,1.0075837638667373,Z,CZ,0.8,0.842,Santo Domingo,Santo Domingo de los Tsachilas,C,3
8,SEAFOOD,17620.006005,5.836814575406018e-05,0.9881669603950617,C,338.84626932692305,67.16775277832451,0.19822485551204938,X,CX,0.9,1.282,Quito,Pichincha,D,8
3,LADIESWEAR,17462.0,5.784473404084966e-05,0.9882248051291025,C,335.8076923076923,65.03001975303361,0.19365256139890494,X,CX,0.9,1.282,Quito,Pichincha,D,8
50,HOME AND KITCHEN II,17357.0,5.749691036233121e-05,0.9882823020394648,C,333.78846153846155,139.14491480192075,0.41686556257868307,X,CX,0.9,1.282,Ambato,Tungurahua,A,14
10,FROZEN FOODS,17204.829003,5.699282773432777e-05,0.9883392948671991,C,330.8620962115384,436.18046902826404,1.3183150140839084,Z,CZ,0.8,0.842,Quito,Pichincha,C,15
49,HOME AND KITCHEN II,17180.0,5.691057901854296e-05,0.9883962054462176,C,330.38461538461536,100.07549186688112,0.3029060289326,X,CX,0.9,1.282,Quito,Pichincha,A,11
51,HOME AND KITCHEN II,17036.0,5.6433563688003365e-05,0.9884526390099057,C,327.61538461538464,282.6492424693132,0.8627471594481935,Y,CY,0.85,1.036,Guayaquil,Guayas,A,17
15,PREPARED FOODS,17030.0,5.641368804923088e-05,0.9885090526979549,C,327.5,46.807700053663424,0.14292427497258167,X,CX,0.9,1.282,Ibarra,Imbabura,C,15
12,PREPARED FOODS,16911.0,5.6019487880243306e-05,0.9885650721858351,C,325.21153846153845,83.10714476693451,0.2555479585989774,X,CX,0.9,1.282,Latacunga,Cotopaxi,C,15
20,"LIQUOR,WINE,BEER",16873.0,5.589360883468425e-05,0.9886209657946698,C,324.4807692307692,189.14414986154782,0.5829132811456277,Y,CY,0.85,1.036,Quito,Pichincha,B,6
22,PREPARED FOODS,16812.0,5.5691539840497336e-05,0.9886766573345104,C,323.3076923076923,77.0626275643334,0.23835692560866892,X,CX,0.9,1.282,Puyo,Pastaza,C,7
48,GROCERY II,16749.0,5.548284563338627e-05,0.9887321401801438,C,322.09615384615387,112.79293184908848,0.3501840382192603,X,CX,0.9,1.282,Quito,Pichincha,A,14
10,EGGS,16706.0,5.5340403555516805e-05,0.9887874805836993,C,321.2692307692308,91.33350122740015,0.28428960037172424,X,CX,0.9,1.282,Quito,Pichincha,C,15
6,SEAFOOD,16660.177992,5.51886132757105e-05,0.9888426691969749,C,320.38803830769234,70.76530778861495,0.2208737509745383,X,CX,0.9,1.282,Quito,Pichincha,D,13
45,SCHOOL AND OFFICE SUPPLIES,16518.0,5.471763354064567e-05,0.9888973868305155,C,317.65384615384613,778.0953085584075,2.4495069648207908,Z,CZ,0.8,0.842,Quito,Pichincha,A,11
17,"LIQUOR,WINE,BEER",16459.0,5.452218975938292e-05,0.988951909020275,C,316.5192307692308,161.2825422866824,0.5095505315560477,Y,CY,0.85,1.036,Quito,Pichincha,C,12
52,PREPARED FOODS,15951.20603,5.284006817295541e-05,0.9890047490884479,C,306.7539621153846,441.2380370900507,1.4384102296375292,Z,CZ,0.8,0.842,Manta,Manabi,A,11
46,HOME AND KITCHEN II,15836.0,5.2458435933506766e-05,0.9890572075243814,C,304.53846153846155,112.50594085202118,0.36943097526432755,X,CX,0.9,1.282,Quito,Pichincha,A,14
8,HOME AND KITCHEN I,15714.0,5.205429794513295e-05,0.9891092618223265,C,302.1923076923077,73.59135671262916,0.24352491721038905,X,CX,0.9,1.282,Quito,Pichincha,D,8
34,"LIQUOR,WINE,BEER",15611.0,5.171309947953866e-05,0.989160974921806,C,300.21153846153845,136.2103817612575,0.4537146788522066,X,CX,0.9,1.282,Guayaquil,Guayas,B,6
37,GROCERY II,15523.0,5.142159011087557e-05,0.9892123965119168,C,298.5192307692308,80.07606442323653,0.2682442408036044,X,CX,0.9,1.282,Cuenca,Azuay,D,2
7,GROCERY II,15294.0,5.066300323105914e-05,0.9892630595151479,C,294.11538461538464,60.7497773242603,0.2065508317543347,X,CX,0.9,1.282,Quito,Pichincha,D,8
8,HOME AND KITCHEN II,15190.0,5.031849215900277e-05,0.9893133780073069,C,292.11538461538464,66.68616984704384,0.22828708571655093,X,CX,0.9,1.282,Quito,Pichincha,D,8
44,PLAYERS AND ELECTRONICS,15103.0,5.003029539680177e-05,0.9893634083027038,C,290.4423076923077,63.055348690588566,0.21710111447390032,X,CX,0.9,1.282,Quito,Pichincha,A,5
48,SCHOOL AND OFFICE SUPPLIES,15082.0,4.9960730661098075e-05,0.9894133690333649,C,290.03846153846155,774.4847993176221,2.670283090066138,Z,CZ,0.8,0.842,Quito,Pichincha,A,14
22,"LIQUOR,WINE,BEER",15061.0,4.989116592539438e-05,0.9894632601992902,C,289.63461538461536,214.05890968959042,0.7390653544798003,Y,CY,0.85,1.036,Puyo,Pastaza,C,7
48,HOME AND KITCHEN I,15003.0,4.969903475059371e-05,0.9895129592340408,C,288.5192307692308,186.25225256009762,0.6455453664661406,Y,CY,0.85,1.036,Quito,Pichincha,A,14
34,HOME AND KITCHEN II,14881.0,4.9294896762219894e-05,0.989562254130803,C,286.1730769230769,76.23511649119021,0.2663951386014407,X,CX,0.9,1.282,Guayaquil,Guayas,B,6
44,PET SUPPLIES,14731.0,4.8798005792907816e-05,0.989611052136596,C,283.28846153846155,51.29015367742032,0.1810527453137222,X,CX,0.9,1.282,Quito,Pichincha,A,5
13,FROZEN FOODS,14714.265,4.87425693237649e-05,0.9896597947059197,C,282.9666346153846,272.841013110878,0.9642161998384234,Y,CY,0.85,1.036,Latacunga,Cotopaxi,C,15
12,"LIQUOR,WINE,BEER",14667.0,4.858599897933467e-05,0.9897083807048991,C,282.0576923076923,115.34320712492892,0.408934804014116,X,CX,0.9,1.282,Latacunga,Cotopaxi,C,15
23,PREPARED FOODS,14550.764013,4.8200954897672164e-05,0.9897565816597967,C,279.8223848653846,51.31828297642535,0.18339591738141275,X,CX,0.9,1.282,Ambato,Tungurahua,D,9
46,HOME AND KITCHEN I,14520.0,4.809904582940883e-05,0.9898046807056261,C,279.2307692307692,89.64190533201278,0.32103161689035614,X,CX,0.9,1.282,Quito,Pichincha,A,14
51,LAWN AND GARDEN,14486.0,4.7986417209698095e-05,0.9898526671228358,C,278.5769230769231,129.88672986209363,0.46625085964411317,X,CX,0.9,1.282,Guayaquil,Guayas,A,17
16,"LIQUOR,WINE,BEER",14461.0,4.790360204814608e-05,0.9899005707248839,C,278.09615384615387,146.32615458054244,0.5261710834769965,Y,CY,0.85,1.036,Santo Domingo,Santo Domingo de los Tsachilas,C,3
45,LAWN AND GARDEN,14288.0,4.7330521130206156e-05,0.9899479012460141,C,274.7692307692308,150.4711053474876,0.5476272031103638,Y,CY,0.85,1.036,Quito,Pichincha,A,11
19,PREPARED FOODS,14207.0,4.706220000677764e-05,0.9899949634460209,C,273.21153846153845,58.81320931341521,0.21526619865463484,X,CX,0.9,1.282,Guaranda,Bolivar,C,15
45,CELEBRATION,14004.0,4.6389740894975293e-05,0.9900413531869159,C,269.3076923076923,73.44560170804249,0.27272002919194716,X,CX,0.9,1.282,Quito,Pichincha,A,11
28,HOME AND KITCHEN I,13956.0,4.623073578479543e-05,0.9900875839227007,C,268.38461538461536,91.10027955579106,0.3394392760736232,X,CX,0.9,1.282,Guayaquil,Guayas,E,10
8,GROCERY II,13945.0,4.6194297113712544e-05,0.9901337782198144,C,268.1730769230769,74.03436434570366,0.2760693399757788,X,CX,0.9,1.282,Quito,Pichincha,D,8
16,PREPARED FOODS,13938.0,4.617110886847798e-05,0.9901799493286829,C,268.03846153846155,50.368042131643,0.18791348764784507,X,CX,0.9,1.282,Santo Domingo,Santo Domingo de los Tsachilas,C,3
22,HOME AND KITCHEN I,13872.0,4.595247684198067e-05,0.9902259018055249,C,266.7692307692308,89.1512518215951,0.3341886602296401,X,CX,0.9,1.282,Puyo,Pastaza,C,7
24,HOME AND KITCHEN II,13747.0,4.5538401034220606e-05,0.9902714402065592,C,264.36538461538464,93.05575576094864,0.35199674834880523,X,CX,0.9,1.282,Guayaquil,Guayas,D,1
44,SCHOOL AND OFFICE SUPPLIES,13735.0,4.5498649756675646e-05,0.9903169388563159,C,264.13461538461536,584.9711918110744,2.214670693415414,Z,CZ,0.8,0.842,Quito,Pichincha,A,5
48,HOME AND KITCHEN II,13688.0,4.534295725295786e-05,0.9903622818135689,C,263.2307692307692,120.38526640758052,0.45733736507673917,X,CX,0.9,1.282,Quito,Pichincha,A,14
11,HOME AND KITCHEN I,13655.0,4.5233641239709205e-05,0.9904075154548087,C,262.59615384615387,136.24952018125762,0.5188557341192541,Y,CY,0.85,1.036,Cayambe,Pichincha,B,6
7,LAWN AND GARDEN,13608.0,4.5077948735991416e-05,0.9904525934035446,C,261.6923076923077,103.17993771810151,0.39427959739276724,X,CX,0.9,1.282,Quito,Pichincha,D,8
17,HOME AND KITCHEN II,13471.0,4.462412165068639e-05,0.9904972175251954,C,259.0576923076923,146.2706882919256,0.564625921694809,Y,CY,0.85,1.036,Quito,Pichincha,C,12
8,LADIESWEAR,13456.0,4.457443255375518e-05,0.9905417919577492,C,258.7692307692308,59.779862628374055,0.23101611598271687,X,CX,0.9,1.282,Quito,Pichincha,D,8
50,CELEBRATION,13414.0,4.4435303082347804e-05,0.9905862272608316,C,257.96153846153845,96.45073141113853,0.3738957830147429,X,CX,0.9,1.282,Ambato,Tungurahua,A,14
38,HOME AND KITCHEN II,13402.0,4.439555180480284e-05,0.9906306228126364,C,257.7307692307692,217.7738632280721,0.8449664891669759,Y,CY,0.85,1.036,Loja,Loja,D,4
9,HOME AND KITCHEN II,13341.0,4.4193482810615925e-05,0.990674816295447,C,256.5576923076923,69.19889307216754,0.26972059363905904,X,CX,0.9,1.282,Quito,Pichincha,B,6
14,EGGS,13327.0,4.41471063201468e-05,0.9907189634017671,C,256.28846153846155,56.80973975402511,0.2216632750955038,X,CX,0.9,1.282,Riobamba,Chimborazo,C,7
25,PREPARED FOODS,13285.2360125,4.4008758665272046e-05,0.9907629721604324,C,255.4853079326923,161.39311669368433,0.6317119289519838,Y,CY,0.85,1.036,Salinas,Santa Elena,D,1
2,SEAFOOD,13159.267999,4.35914762097365e-05,0.9908065636366421,C,253.06284613461537,46.351782679791796,0.18316312879430774,X,CX,0.9,1.282,Quito,Pichincha,D,13
34,PREPARED FOODS,13147.768001,4.355338124204779e-05,0.9908501170178842,C,252.8416923269231,44.13699108345394,0.17456373858710952,X,CX,0.9,1.282,Guayaquil,Guayas,B,6
42,LAWN AND GARDEN,12965.0,4.294794278087366e-05,0.9908930649606651,C,249.32692307692307,86.94616796432283,0.3487235429330238,X,CX,0.9,1.282,Cuenca,Azuay,D,2
13,"LIQUOR,WINE,BEER",12963.0,4.29413175679495e-05,0.9909360062782331,C,249.28846153846155,122.72947079454181,0.4923190990735612,X,CX,0.9,1.282,Latacunga,Cotopaxi,C,15
38,HOME AND KITCHEN I,12929.0,4.282868894823876e-05,0.9909788349671813,C,248.6346153846154,119.94819614597256,0.4824275813725336,X,CX,0.9,1.282,Loja,Loja,D,4
19,"LIQUOR,WINE,BEER",12900.0,4.273262336083843e-05,0.9910215675905422,C,248.07692307692307,190.2389463593497,0.766854667491962,Y,CY,0.85,1.036,Guaranda,Bolivar,C,15
6,GROCERY II,12890.0,4.269949729621762e-05,0.9910642670878383,C,247.8846153846154,77.74661050455643,0.3136403216618018,X,CX,0.9,1.282,Quito,Pichincha,D,13
49,PLAYERS AND ELECTRONICS,12863.0,4.261005692174145e-05,0.9911068771447601,C,247.3653846153846,57.96078080576445,0.23431241560192548,X,CX,0.9,1.282,Quito,Pichincha,A,11
33,HOME AND KITCHEN I,12834.0,4.251399133434111e-05,0.9911493911360945,C,246.80769230769232,77.04036081542026,0.31214732448072474,X,CX,0.9,1.282,Quevedo,Los Rios,C,3
21,HOME AND KITCHEN I,12802.0,4.240798792755454e-05,0.991191799124022,C,246.19230769230768,107.93771596575255,0.43842846666117286,X,CX,0.9,1.282,Santo Domingo,Santo Domingo de los Tsachilas,B,6
24,LAWN AND GARDEN,12781.0,4.2338423191850846e-05,0.9912341375472139,C,245.78846153846155,103.20232109763653,0.4198826928296116,X,CX,0.9,1.282,Guayaquil,Guayas,D,1
44,CELEBRATION,12669.0,4.196741126809783e-05,0.991276104958482,C,243.6346153846154,73.89473935112527,0.3033014796939571,X,CX,0.9,1.282,Quito,Pichincha,A,5
49,CELEBRATION,12554.0,4.1586461524958575e-05,0.9913176914200069,C,241.42307692307693,59.64810078788601,0.2470687622237713,X,CX,0.9,1.282,Quito,Pichincha,A,11
26,EGGS,12445.0,4.12253874205918e-05,0.9913589168074275,C,239.32692307692307,42.53105954054079,0.17771113668934352,X,CX,0.9,1.282,Guayaquil,Guayas,D,10
46,SCHOOL AND OFFICE SUPPLIES,12408.0,4.1102820981494823e-05,0.991400019628409,C,238.6153846153846,545.2163863953162,2.284917157675502,Z,CZ,0.8,0.842,Quito,Pichincha,A,14
51,HOME AND KITCHEN I,12351.0,4.091400241315623e-05,0.9914409336308221,C,237.51923076923077,87.42312934512651,0.3680675836715601,X,CX,0.9,1.282,Guayaquil,Guayas,A,17
33,PREPARED FOODS,12329.0,4.084112507099046e-05,0.991481774755893,C,237.09615384615384,42.567252264025704,0.17953581942736643,X,CX,0.9,1.282,Quevedo,Los Rios,C,3
13,PREPARED FOODS,12302.0,4.0751684696514286e-05,0.9915225264405896,C,236.57692307692307,61.97954949056012,0.26198476455011405,X,CX,0.9,1.282,Latacunga,Cotopaxi,C,15
47,SCHOOL AND OFFICE SUPPLIES,12278.0,4.067218214142436e-05,0.991563198622731,C,236.1153846153846,762.6767529973588,3.2301019022393462,Z,CZ,0.8,0.842,Quito,Pichincha,A,14
8,LAWN AND GARDEN,12258.0,4.0605930012182745e-05,0.9916038045527432,C,235.73076923076923,95.09914648482277,0.4034227131008163,X,CX,0.9,1.282,Quito,Pichincha,D,8
2,GROCERY II,12241.0,4.054961570232738e-05,0.9916443541684455,C,235.40384615384616,74.75719117232713,0.31756996494930945,X,CX,0.9,1.282,Quito,Pichincha,D,13
46,LADIESWEAR,12193.0,4.039061059214751e-05,0.9916847447790377,C,234.48076923076923,53.54913096258112,0.22837323136572976,X,CX,0.9,1.282,Quito,Pichincha,A,14
37,HOME AND KITCHEN I,12145.0,4.023160548196765e-05,0.9917249763845196,C,233.55769230769232,72.65454480515756,0.3110775076041183,X,CX,0.9,1.282,Cuenca,Azuay,D,2
39,HOME AND KITCHEN I,12107.0,4.010572643640859e-05,0.991765082110956,C,232.82692307692307,131.10461638480064,0.5630990379103289,Y,CY,0.85,1.036,Cuenca,Azuay,B,6
39,GROCERY II,11923.0,3.949620684738578e-05,0.9918045783178034,C,229.28846153846155,65.75901832984108,0.2867960205599952,X,CX,0.9,1.282,Cuenca,Azuay,B,6
41,HOME AND KITCHEN II,11902.0,3.942664211168209e-05,0.9918440049599151,C,228.8846153846154,58.10121454170919,0.25384499715641723,X,CX,0.9,1.282,Machala,El Oro,D,4
47,PLAYERS AND ELECTRONICS,11885.0,3.937032780182672e-05,0.991883375287717,C,228.55769230769232,69.43113768940161,0.3037794833683708,X,CX,0.9,1.282,Quito,Pichincha,A,14
46,PLAYERS AND ELECTRONICS,11732.0,3.88634990131284e-05,0.9919222387867301,C,225.6153846153846,89.74083684637884,0.39776027241655443,X,CX,0.9,1.282,Quito,Pichincha,A,14
47,LADIESWEAR,11661.0,3.862830395432069e-05,0.9919608670906844,C,224.25,47.69135861216905,0.21267049548252565,X,CX,0.9,1.282,Quito,Pichincha,A,14
24,GROCERY II,11587.0,3.838317107612673e-05,0.9919992502617605,C,222.82692307692307,388.08027879595596,1.7416220330801024,Z,CZ,0.8,0.842,Guayaquil,Guayas,D,1
27,LAWN AND GARDEN,11558.0,3.82871054887264e-05,0.9920375373672492,C,222.26923076923077,120.12609639329334,0.5404531071485681,Y,CY,0.85,1.036,Daule,Guayas,D,1
32,FROZEN FOODS,11486.245999,3.804941272133367e-05,0.9920755867799705,C,220.8893461346154,278.9906160004029,1.2630333734118444,Z,CZ,0.8,0.842,Guayaquil,Guayas,C,3
4,SEAFOOD,11402.508981,3.777202493439152e-05,0.9921133588049049,C,219.27901886538464,46.970458697545176,0.21420407178201636,X,CX,0.9,1.282,Quito,Pichincha,D,9
40,HOME AND KITCHEN I,11395.0,3.7747150635407274e-05,0.9921511059555403,C,219.1346153846154,80.98899195258716,0.3695855709973948,X,CX,0.9,1.282,Machala,El Oro,C,3
36,HOME AND KITCHEN I,11307.0,3.7455641266744194e-05,0.9921885615968071,C,217.44230769230768,139.7022623171541,0.6424796710408247,Y,CY,0.85,1.036,Libertad,Guayas,E,10
50,SCHOOL AND OFFICE SUPPLIES,11286.0,3.73860765310405e-05,0.9922259476733382,C,217.03846153846155,593.0277896321708,2.7323626670858405,Z,CZ,0.8,0.842,Ambato,Tungurahua,A,14
53,HOME AND KITCHEN I,11243.0,3.724363445317104e-05,0.9922631913077913,C,216.21153846153845,72.53973530132797,0.335503534257014,X,CX,0.9,1.282,Manta,Manabi,D,13
44,LADIESWEAR,11210.0,3.713431843992239e-05,0.9923003256262312,C,215.57692307692307,39.082289331185756,0.1812916186630002,X,CX,0.9,1.282,Quito,Pichincha,A,5
47,LAWN AND GARDEN,11207.0,3.7124380620536146e-05,0.9923374500068517,C,215.51923076923077,118.80095239345835,0.5512313308138815,Y,CY,0.85,1.036,Quito,Pichincha,A,14
51,GROCERY II,11144.0,3.691568641342507e-05,0.9923743656932651,C,214.30769230769232,75.23102678183098,0.351042120660172,X,CX,0.9,1.282,Guayaquil,Guayas,A,17
26,"LIQUOR,WINE,BEER",11018.0,3.649829799920293e-05,0.9924108639912643,C,211.8846153846154,229.6418058071287,1.0838059449913173,Z,CZ,0.8,0.842,Guayaquil,Guayas,D,10
17,HOME AND KITCHEN I,10981.0,3.6375731560105953e-05,0.9924472397228244,C,211.17307692307693,53.251427727834596,0.2521695876363069,X,CX,0.9,1.282,Quito,Pichincha,C,12
6,HOME AND KITCHEN I,10929.0,3.6203476024077766e-05,0.9924834431988485,C,210.17307692307693,66.51425356720024,0.3164737108132451,X,CX,0.9,1.282,Quito,Pichincha,D,13
21,HOME AND KITCHEN II,10917.0,3.61637247465328e-05,0.9925196069235951,C,209.94230769230768,89.52410420543633,0.4264224071320432,X,CX,0.9,1.282,Santo Domingo,Santo Domingo de los Tsachilas,B,6
49,LAWN AND GARDEN,10871.0,3.6011344849277096e-05,0.9925556182684444,C,209.05769230769232,111.33792642777573,0.5325703407429532,Y,CY,0.85,1.036,Quito,Pichincha,A,11
10,PREPARED FOODS,10863.0,3.598484399758045e-05,0.992591603112442,C,208.90384615384616,46.866627457400554,0.22434545040717693,X,CX,0.9,1.282,Quito,Pichincha,C,15
42,GROCERY II,10848.0,3.593515490064925e-05,0.9926275382673426,C,208.6153846153846,58.62514813599038,0.2810202528629136,X,CX,0.9,1.282,Cuenca,Azuay,D,2
20,HOME AND KITCHEN I,10714.0,3.5491265634730456e-05,0.9926630295329774,C,206.03846153846155,174.7166851228921,0.8479809246169773,Y,CY,0.85,1.036,Quito,Pichincha,B,6
45,PLAYERS AND ELECTRONICS,10700.0,3.544488914426133e-05,0.9926984744221217,C,205.76923076923077,45.47294622753584,0.22099001904863294,X,CX,0.9,1.282,Quito,Pichincha,A,11
6,LADIESWEAR,10511.0,3.481880652292812e-05,0.9927332932286446,C,202.1346153846154,41.97713142407742,0.20766918790231445,X,CX,0.9,1.282,Quito,Pichincha,D,13
5,HOME AND KITCHEN I,10400.0,3.445110720563718e-05,0.9927677443358502,C,200.0,82.28906486331238,0.4114453243145047,X,CX,0.9,1.282,Santo Domingo,Santo Domingo de los Tsachilas,D,4
47,CELEBRATION,10347.0,3.427553906314692e-05,0.9928020198749133,C,198.98076923076923,61.285090911445444,0.30799504468726663,X,CX,0.9,1.282,Quito,Pichincha,A,14
24,SEAFOOD,10334.8440095,3.423527105046363e-05,0.9928362551459639,C,198.74700018269232,41.179604669004405,0.2071961067635943,X,CX,0.9,1.282,Guayaquil,Guayas,D,1
31,HOME AND KITCHEN I,10325.0,3.420266172098115e-05,0.9928704578076848,C,198.55769230769232,68.79620756235254,0.3464796894163985,X,CX,0.9,1.282,Babahoyo,Los Rios,B,10
48,SEAFOOD,10313.8620045,3.4165765925113225e-05,0.9929046235736099,C,198.34350008653848,46.97074326977995,0.23681513762260684,X,CX,0.9,1.282,Quito,Pichincha,A,14
40,HOME AND KITCHEN II,10217.0,3.384490022307645e-05,0.9929384684738329,C,196.48076923076923,52.160946394869455,0.2654760900968393,X,CX,0.9,1.282,Machala,El Oro,C,3
3,PLAYERS AND ELECTRONICS,10211.0,3.382502458430397e-05,0.9929722934984172,C,196.3653846153846,42.68306770227066,0.21736553917410356,X,CX,0.9,1.282,Quito,Pichincha,D,8
23,GROCERY II,10143.0,3.3599767344882495e-05,0.993005893265762,C,195.05769230769232,57.46044281666981,0.29458178314616107,X,CX,0.9,1.282,Ambato,Tungurahua,D,9
7,HOME AND KITCHEN I,10085.0,3.3407636170081824e-05,0.9930393009019322,C,193.94230769230768,90.64094505277585,0.46736035128607256,X,CX,0.9,1.282,Quito,Pichincha,D,8
53,HOME AND KITCHEN II,10032.0,3.323206802759156e-05,0.9930725329699598,C,192.92307692307693,43.152645684391054,0.22367798799608288,X,CX,0.9,1.282,Manta,Manabi,D,13
41,GROCERY II,9984.0,3.307306291741169e-05,0.9931056060328772,C,192.0,66.86568333490011,0.3482587673674576,X,CX,0.9,1.282,Machala,El Oro,D,4
47,PET SUPPLIES,9938.0,3.2920683020155994e-05,0.9931385267158974,C,191.1153846153846,36.37045442046512,0.19030626180864263,X,CX,0.9,1.282,Quito,Pichincha,A,14
45,LADIESWEAR,9784.0,3.2410541624995596e-05,0.9931709372575224,C,188.15384615384616,40.22845769410574,0.21380619379419263,X,CX,0.9,1.282,Quito,Pichincha,A,11
1,SEAFOOD,9764.0060027,3.234430938033679e-05,0.9932032815669027,C,187.76934620576924,34.94659034051803,0.18611445929004453,X,CX,0.9,1.282,Quito,Pichincha,D,13
48,LADIESWEAR,9758.0,3.23244138569815e-05,0.9932356059807598,C,187.65384615384616,40.46876530497564,0.21565646606348834,X,CX,0.9,1.282,Quito,Pichincha,A,14
18,HOME AND KITCHEN I,9664.0,3.2013028849545935e-05,0.9932676190096094,C,185.84615384615384,176.25709660199246,0.9484032515784656,Y,CY,0.85,1.036,Quito,Pichincha,B,16
45,PET SUPPLIES,9605.0,3.1817585068283186e-05,0.9932994365946777,C,184.71153846153845,37.00680199186574,0.20034916226617394,X,CX,0.9,1.282,Quito,Pichincha,A,11
2,LADIESWEAR,9570.0,3.170164384211037e-05,0.9933311382385198,C,184.03846153846155,37.18051436662918,0.20202578339124475,X,CX,0.9,1.282,Quito,Pichincha,D,13
3,MAGAZINES,9484.0,3.1416759686371446e-05,0.9933625549982061,C,182.3846153846154,38.16740928097845,0.2092687982496834,X,CX,0.9,1.282,Quito,Pichincha,D,8
54,HOME AND KITCHEN I,9483.0,3.141344707990936e-05,0.993393968445286,C,182.3653846153846,46.24064456355569,0.2535604257399252,X,CX,0.9,1.282,El Carmen,Manabi,C,3
38,LADIESWEAR,9407.0,3.116168898879125e-05,0.9934251301342748,C,180.90384615384616,36.49564014540539,0.20174054295211968,X,CX,0.9,1.282,Loja,Loja,D,4
29,HOME AND KITCHEN I,9400.0,3.1138500743556685e-05,0.9934562686350183,C,180.76923076923077,51.30746052260855,0.2838285050171155,X,CX,0.9,1.282,Guayaquil,Guayas,E,10
31,"LIQUOR,WINE,BEER",9363.0,3.1015934304459707e-05,0.9934872845693228,C,180.05769230769232,114.22053204073326,0.6343551923619719,Y,CY,0.85,1.036,Babahoyo,Los Rios,B,10
7,HOME AND KITCHEN II,9264.0,3.068798626471374e-05,0.9935179725555875,C,178.15384615384616,65.2116868556864,0.36604142017235086,X,CX,0.9,1.282,Quito,Pichincha,D,8
3,LINGERIE,9225.0,3.0558794612692595e-05,0.9935485313502002,C,177.40384615384616,33.131502463747076,0.18675752066180343,X,CX,0.9,1.282,Quito,Pichincha,D,8
41,HOME AND KITCHEN I,9217.0,3.0532293760995955e-05,0.9935790636439612,C,177.25,45.47650761764847,0.25656703874410103,X,CX,0.9,1.282,Machala,El Oro,D,4
46,LAWN AND GARDEN,9123.0,3.0220908753560384e-05,0.9936092845527148,C,175.44230769230768,111.13309693239822,0.6334452527076366,Y,CY,0.85,1.036,Quito,Pichincha,A,14
2,HOME AND KITCHEN I,9122.0,3.0217596147098306e-05,0.9936395021488619,C,175.42307692307693,77.45621056476227,0.44153945947650497,X,CX,0.9,1.282,Quito,Pichincha,D,13
14,"LIQUOR,WINE,BEER",9115.0,3.019440790186374e-05,0.9936696965567637,C,175.28846153846155,87.67415979424008,0.5001707415550714,Y,CY,0.85,1.036,Riobamba,Chimborazo,C,7
46,PET SUPPLIES,9102.0,3.0151344017856695e-05,0.9936998479007816,C,175.03846153846155,33.90064001851822,0.19367537694494355,X,CX,0.9,1.282,Quito,Pichincha,A,14
27,HOME AND KITCHEN I,9006.0,2.9833333797496968e-05,0.993729681234579,C,173.19230769230768,81.56629409152433,0.47095794944867597,X,CX,0.9,1.282,Daule,Guayas,D,1
44,MAGAZINES,9003.0,2.9823395978110726e-05,0.9937595046305572,C,173.1346153846154,36.46165261770064,0.2105971271919896,X,CX,0.9,1.282,Quito,Pichincha,A,5
54,"LIQUOR,WINE,BEER",8988.0,2.9773706881179518e-05,0.9937892783374384,C,172.84615384615384,90.4289092711831,0.5231757100661233,Y,CY,0.85,1.036,El Carmen,Manabi,C,3
27,HOME AND KITCHEN II,8960.0,2.9680953900241264e-05,0.9938189592913386,C,172.30769230769232,51.64264025598761,0.29971175148390294,X,CX,0.9,1.282,Daule,Guayas,D,1
44,LAWN AND GARDEN,8929.0,2.957826309991677e-05,0.9938485375544385,C,171.71153846153845,77.13378663545555,0.4492056114929253,X,CX,0.9,1.282,Quito,Pichincha,A,5
