family,week_start,weekly_sales,store_nbr,promo_days,promo_avg,n_days,city,state,type,cluster,is_complete_week
GROCERY I,2016-03-14,1476189.392,27.5,158.83333333333334,22.69047619047619,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-03-21,1420472.766,27.5,128.22222222222223,18.317460317460316,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-03-28,1734183.396,27.5,170.7962962962963,24.399470899470902,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-04-04,1623598.099,27.5,226.61111111111111,32.37301587301587,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-04-11,1639573.542,27.5,230.44444444444446,32.920634920634924,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-04-18,2766045.896,27.5,230.05555555555554,32.86507936507937,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-04-25,1758906.972,27.5,374.537037037037,53.50529100529101,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-05-02,1840952.514,27.5,539.1851851851852,77.02645502645503,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-05-09,1591731.476,27.5,460.77777777777777,65.82539682539682,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-05-16,1525958.6030000001,27.5,415.85185185185185,59.407407407407405,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-05-23,1518031.081,27.5,529.8148148148148,75.68783068783068,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-05-30,1925422.821,27.5,467.462962962963,66.78042328042328,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-06-06,1525793.817,27.5,365.35185185185185,52.1931216931217,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-06-13,1535063.519,27.5,426.81481481481484,60.97354497354497,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-06-20,1478701.412,27.5,360.8703703703704,51.55291005291005,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-06-27,1656449.438,27.5,305.24074074074076,43.60582010582011,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-07-04,1623084.348,27.5,279.51851851851853,39.93121693121693,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-07-11,1448170.436,27.5,324.7037037037037,46.38624338624339,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-07-18,1452630.547,27.5,336.0740740740741,48.010582010582006,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-07-25,1511987.533,27.5,329.6666666666667,47.0952380952381,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-08-01,1685610.27,27.5,281.4259259259259,40.2037037037037,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-08-08,1387413.42,27.5,260.3703703703704,37.195767195767196,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-08-15,1479891.846,27.5,267.48148148148147,38.211640211640216,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-08-22,1390105.06,27.5,268.1666666666667,38.30952380952381,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-08-29,1703490.735,27.5,280.8888888888889,40.12698412698413,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-09-05,1598420.299,27.5,266.8703703703704,38.12433862433863,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-09-12,1469151.392,27.5,345.14814814814815,49.3068783068783,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-09-19,1442239.3969999999,27.5,391.27777777777777,55.8968253968254,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-09-26,1666092.54,27.5,391.35185185185185,55.907407407407405,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-10-03,1705623.248,27.5,434.6296296296296,62.089947089947096,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-10-10,1537257.19,27.5,461.64814814814815,65.94973544973544,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-10-17,1484557.684,27.5,415.9074074074074,59.41534391534392,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-10-24,1420194.517,27.5,531.2222222222222,75.88888888888889,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-10-31,1874182.375,27.5,591.2592592592592,84.46560846560845,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-11-07,1705810.832,27.5,563.0,80.42857142857143,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-11-14,1681904.655,27.5,516.2222222222222,73.74603174603175,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-11-21,1623134.519,27.5,561.0555555555555,80.15079365079364,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-11-28,1943344.344,27.5,608.7962962962963,86.97089947089947,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-12-05,1962084.123,27.5,773.5,110.5,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-12-12,2116651.092,27.5,798.2962962962963,114.04232804232805,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2016-12-19,2363375.922,27.5,710.3888888888889,118.39814814814815,6.0,Quito,Pichincha,D,8.481481481481481,0.0
GROCERY I,2016-12-26,1709156.59,27.5,688.7037037037037,98.3862433862434,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-01-02,2132952.209,27.5,521.7407407407408,74.53439153439153,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-01-09,1644260.6,27.5,394.55555555555554,56.36507936507937,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-01-16,1633606.692,27.5,388.2037037037037,55.457671957671955,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-01-23,1579746.123,27.5,292.24074074074076,41.748677248677254,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-01-30,1866652.725,27.5,267.962962962963,38.28042328042328,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-02-06,1636312.255,27.5,285.85185185185185,40.83597883597884,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-02-13,1602222.832,27.5,332.94444444444446,47.56349206349206,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-02-20,1606259.254,27.5,414.2962962962963,59.18518518518518,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-02-27,2029739.1,27.5,404.51851851851853,57.788359788359784,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-03-06,1761522.715,27.5,230.0185185185185,32.85978835978836,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-03-13,1707199.271,27.5,199.5185185185185,28.502645502645503,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-03-20,1728515.855,27.5,235.09259259259258,33.58465608465609,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-03-27,2005630.993,27.5,336.74074074074076,48.10582010582011,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-04-03,1869148.296,27.5,363.7037037037037,51.957671957671955,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-04-10,1725270.206,27.5,499.1296296296296,71.30423280423281,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-04-17,1691092.94,27.5,558.4629629629629,79.78042328042328,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-04-24,1672835.971,27.5,562.425925925926,80.34656084656083,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-05-01,2093464.417,27.5,451.22222222222223,64.46031746031746,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-05-08,1693413.158,27.5,413.77777777777777,59.111111111111114,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-05-15,1812468.629,27.5,378.01851851851853,54.00264550264551,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-05-22,1721804.742,27.5,380.98148148148147,54.425925925925924,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-05-29,2024228.433,27.5,323.75925925925924,46.251322751322746,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-06-05,1874331.709,27.5,409.25925925925924,58.46560846560847,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-06-12,1723112.302,27.5,456.27777777777777,65.18253968253968,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-06-19,1682980.059,27.5,482.68518518518516,68.95502645502646,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-06-26,1809834.2280000001,27.5,489.2037037037037,69.88624338624338,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-07-03,1826123.948,27.5,479.9074074074074,68.55820105820106,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-07-10,1625023.17,27.5,388.1296296296296,55.44708994708995,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-07-17,1659399.654,27.5,435.64814814814815,62.235449735449734,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-07-24,1719374.188,27.5,446.72222222222223,63.81746031746031,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-07-31,1932154.346,27.5,361.9074074074074,51.701058201058196,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-08-07,1598694.319,27.5,321.3703703703704,45.91005291005291,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY I,2017-08-14,449563.819,27.5,85.75925925925925,42.879629629629626,2.0,Quito,Pichincha,D,8.481481481481481,0.0
GROCERY II,2012-12-31,6149.0,27.5,0.0,0.0,6.0,Quito,Pichincha,D,8.481481481481481,0.0
GROCERY II,2013-01-07,6063.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-01-14,6006.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-01-21,5836.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-01-28,6089.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-02-04,5797.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-02-11,7065.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-02-18,6371.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-02-25,6456.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-03-04,6814.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-03-11,6306.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-03-18,6359.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-03-25,6532.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-04-01,6934.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-04-08,6822.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-04-15,7054.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-04-22,6772.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-04-29,7623.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-05-06,8279.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-05-13,7101.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-05-20,6913.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-05-27,7335.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-06-03,7567.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-06-10,7277.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-06-17,6784.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-06-24,6410.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-07-01,7207.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-07-08,6595.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-07-15,6434.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-07-22,7483.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-07-29,6912.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-08-05,6996.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-08-12,6768.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-08-19,6853.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-08-26,7269.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-09-02,7409.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-09-09,7074.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-09-16,6816.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-09-23,7031.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-09-30,7675.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-10-07,6899.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-10-14,6951.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-10-21,6685.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-10-28,6443.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-11-04,7078.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-11-11,7119.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-11-18,6936.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-11-25,7363.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-12-02,9671.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-12-09,7890.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-12-16,11077.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2013-12-23,12543.0,27.5,0.0,0.0,6.0,Quito,Pichincha,D,8.481481481481481,0.0
GROCERY II,2013-12-30,12672.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-01-06,6817.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-01-13,6585.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-01-20,6425.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-01-27,6542.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-02-03,6239.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-02-10,6783.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-02-17,5613.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-02-24,6419.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-03-03,7228.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-03-10,6920.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-03-17,6763.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-03-24,7053.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-03-31,7328.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-04-07,6883.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-04-14,6715.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-04-21,6955.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-04-28,7480.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-05-05,7840.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-05-12,6131.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-05-19,7188.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-05-26,7476.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-06-02,7667.0,27.5,0.037037037037037035,0.005291005291005289,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-06-09,8016.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-06-16,7292.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-06-23,7524.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-06-30,7874.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-07-07,7492.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-07-14,7928.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-07-21,7139.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-07-28,7356.0,27.5,0.05555555555555555,0.007936507936507933,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-08-04,7437.0,27.5,0.05555555555555555,0.007936507936507933,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-08-11,7251.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-08-18,7056.0,27.5,0.05555555555555555,0.007936507936507933,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-08-25,7579.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-09-01,8270.0,27.5,0.037037037037037035,0.005291005291005289,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-09-08,7512.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-09-15,7592.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-09-22,7485.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-09-29,8246.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-10-06,8155.0,27.5,0.037037037037037035,0.005291005291005289,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-10-13,7541.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-10-20,7069.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-10-27,6365.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-11-03,7884.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-11-10,7599.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-11-17,7318.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-11-24,8398.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-12-01,8713.0,27.5,0.3148148148148148,0.044973544973544964,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-12-08,9167.0,27.5,0.6851851851851852,0.09788359788359786,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-12-15,13000.0,27.5,0.2037037037037037,0.029100529100529095,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2014-12-22,14884.0,27.5,0.14814814814814814,0.024691358024691353,6.0,Quito,Pichincha,D,8.481481481481481,0.0
GROCERY II,2014-12-29,14417.0,27.5,0.2222222222222222,0.03174603174603173,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-01-05,7878.0,27.5,0.35185185185185186,0.05026455026455025,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-01-12,7598.0,27.5,0.2777777777777778,0.03968253968253967,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-01-19,7527.0,27.5,0.3148148148148148,0.044973544973544964,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-01-26,7725.0,27.5,0.2777777777777778,0.03968253968253967,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-02-02,7594.0,27.5,0.25925925925925924,0.03703703703703703,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-02-09,7230.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-02-16,7723.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-02-23,7879.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-03-02,8476.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-03-09,8279.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-03-16,8183.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-03-23,8170.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-03-30,8648.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-04-06,8262.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-04-13,8556.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-04-20,9592.0,27.5,0.9444444444444444,0.1349206349206349,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-04-27,10383.0,27.5,1.5,0.21428571428571425,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-05-04,11768.0,27.5,1.1851851851851851,0.1693121693121693,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-05-11,9186.0,27.5,0.3888888888888889,0.05555555555555554,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-05-18,8252.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-05-25,7920.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-06-01,9227.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-06-08,8746.0,27.5,0.037037037037037035,0.005291005291005289,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-06-15,9180.0,27.5,0.037037037037037035,0.005291005291005289,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-06-22,8342.0,27.5,0.05555555555555555,0.007936507936507934,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-06-29,8387.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-07-06,7970.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-07-13,8919.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-07-20,9541.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-07-27,8447.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-08-03,7935.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-08-10,8849.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-08-17,8202.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-08-24,8589.0,27.5,0.037037037037037035,0.005291005291005289,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-08-31,9462.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-09-07,8129.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
GROCERY II,2015-09-14,8132.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
