family,week_start,weekly_sales,store_nbr,promo_days,promo_avg,n_days,city,state,type,cluster,is_complete_week,year,month,quarter,weekofyear,lag_1,lag_2,lag_4,lag_8,roll_mean_4,roll_std_4,roll_mean_8,roll_std_8,roll_mean_12,roll_std_12,cv_8,abc_class,service_level_target
HOME APPLIANCES,2015-10-26,178.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,10,4,44,200.0,203.0,42.0,123.0,153.0,75.77593767404487,116.875,66.40013481420195,130.25,67.23791927131393,0.5681294957316262,C,0.9
HOME APPLIANCES,2015-11-02,212.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,11,4,45,178.0,200.0,167.0,85.0,187.0,17.377938040336645,123.75,69.88099100160824,139.58333333333334,65.25264350858855,0.5646948767761094,C,0.9
HOME APPLIANCES,2015-11-09,224.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,11,4,46,212.0,178.0,203.0,70.0,198.25,14.430617817142135,139.625,74.11751800247863,138.66666666666666,64.04028017477366,0.5308327162180685,C,0.9
HOME APPLIANCES,2015-11-16,213.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,11,4,47,224.0,212.0,200.0,45.0,203.5,19.621231628214687,158.875,73.44662330503144,140.83333333333334,66.61813316711073,0.46229188547329125,C,0.9
HOME APPLIANCES,2015-11-23,214.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,11,4,48,213.0,224.0,178.0,42.0,206.75,19.922585105586787,179.875,58.79121086506383,146.83333333333334,69.80084157675203,0.3268448137024989,C,0.9
HOME APPLIANCES,2015-11-30,215.0,27.5,0.0185185185185185,0.0026455026455026,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,11,4,49,214.0,213.0,212.0,167.0,215.75,5.559622049191934,201.375,19.463685326264173,154.41666666666666,71.88815955903355,0.09665393085620122,C,0.9
HOME APPLIANCES,2015-12-07,222.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,12,4,50,215.0,214.0,224.0,203.0,216.5,5.0655105698475404,207.375,13.978786609396206,165.25,70.25299454334221,0.06740825369176033,C,0.9
HOME APPLIANCES,2015-12-14,221.0,27.5,0.0185185185185185,0.0026455026455026,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,12,4,51,222.0,215.0,213.0,200.0,216.0,4.081592499378945,209.75,14.723500775252543,177.91666666666666,65.0265556462395,0.07019547449431393,C,0.9
HOME APPLIANCES,2015-12-21,212.0,27.5,0.0,0.0,6.0,Quito,Pichincha,D,8.481481481481481,0.0,2015,12,4,52,221.0,222.0,214.0,178.0,218.0,4.081592500481794,212.375,14.60843848902112,192.58333333333334,50.56137793949486,0.06878605527464313,C,0.9
HOME APPLIANCES,2015-12-28,246.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,12,4,53,212.0,221.0,215.0,212.0,217.5,4.795073583488772,216.625,4.896723769312442,206.75,17.61795484752068,0.022604610591066762,C,0.9
HOME APPLIANCES,2016-01-04,221.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,1,1,1,246.0,212.0,222.0,224.0,225.25,14.545654472703903,220.875,11.115274727076484,213.33333333333334,16.10965924081817,0.050323824457390656,C,0.9
HOME APPLIANCES,2016-01-11,222.0,27.5,0.0185185185185185,0.0026455026455026,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,1,1,2,221.0,246.0,221.0,213.0,225.0,14.628490376824,220.5,11.04516911724659,214.83333333333334,15.896632946307404,0.0500914699192585,C,0.9
HOME APPLIANCES,2016-01-18,220.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,1,1,3,222.0,221.0,212.0,214.0,225.25,14.545654472703903,221.625,10.622384221377578,216.66666666666666,15.287345715345602,0.04792953963374912,C,0.9
HOME APPLIANCES,2016-01-25,210.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,1,1,4,220.0,222.0,246.0,215.0,227.25,12.526348126314677,222.375,10.21095578178726,220.16666666666666,9.242846516649362,0.04591773257668957,C,0.9
HOME APPLIANCES,2016-02-01,215.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,2,1,5,210.0,220.0,221.0,222.0,218.25,5.55962205020402,221.75,10.859297042685085,220.0,9.419832378243129,0.048970899854052376,C,0.9
HOME APPLIANCES,2016-02-08,255.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,2,1,6,215.0,210.0,222.0,221.0,216.75,5.376745980085226,220.875,11.115274727076484,219.25,9.430683299341478,0.050323824457390656,C,0.9
HOME APPLIANCES,2016-02-15,233.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,2,1,7,255.0,215.0,220.0,212.0,225.0,20.412236461777017,225.125,16.409254035046146,222.75,13.718983735968733,0.0728895237533515,C,0.9
HOME APPLIANCES,2016-02-22,209.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,2,1,8,233.0,255.0,210.0,246.0,228.25,20.38568282037164,227.75,15.672862469738249,224.33333333333334,13.71373673897635,0.06881608109624339,C,0.9
HOME APPLIANCES,2016-02-29,196.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,2,1,9,209.0,233.0,215.0,221.0,228.0,20.687985177835387,223.125,14.961117824264175,223.83333333333334,14.186204338379524,0.0670526289039647,C,0.9
HOME APPLIANCES,2016-03-07,145.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,3,1,10,196.0,209.0,255.0,222.0,223.25,26.132535226487718,220.0,17.80838616971755,221.66666666666666,16.317119645974554,0.08094720986198456,C,0.9
HOME APPLIANCES,2016-03-14,94.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,3,1,11,145.0,196.0,233.0,220.0,195.75,37.14264481571688,210.375,31.847505678436814,215.33333333333334,27.509886370504063,0.1513844595521589,C,0.9
HOME APPLIANCES,2016-03-21,74.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,3,1,12,94.0,145.0,209.0,210.0,161.0,52.51659480980029,194.625,51.50013221231725,205.5,44.5941961808429,0.26461211155839504,C,0.9
HOME APPLIANCES,2016-03-28,72.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,3,1,13,74.0,94.0,196.0,215.0,127.25,54.71967406943156,177.625,66.08203270482495,191.16666666666666,56.45733089577266,0.37203114823055833,C,0.9
HOME APPLIANCES,2016-04-04,46.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,4,2,14,72.0,74.0,145.0,255.0,96.25,33.98395793300045,159.75,73.45695564108908,178.75,65.0330794600549,0.45982444845464326,C,0.9
HOME APPLIANCES,2016-04-11,29.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,4,2,15,46.0,72.0,94.0,233.0,71.5,19.689067948497065,133.625,71.89063650911093,164.08333333333334,73.66569593416051,0.5380028924869817,C,0.9
HOME APPLIANCES,2016-04-18,125.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,4,2,16,29.0,46.0,74.0,209.0,55.25,21.654315888694956,108.125,67.66181168471778,148.16666666666666,80.77675877096989,0.6257739808933365,C,0.9
HOME APPLIANCES,2016-04-25,253.0,27.5,0.0185185185185185,0.0026455026455026,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,4,2,17,125.0,29.0,72.0,196.0,68.0,41.912520762473584,97.625,55.12822108887249,141.08333333333334,78.55801697030041,0.5646936859237675,C,0.9
HOME APPLIANCES,2016-05-02,252.0,27.5,0.0925925925925925,0.0132275132275132,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,5,2,18,253.0,125.0,46.0,145.0,113.25,102.1252959042721,104.75,71.04472466907188,144.25,82.47661688818559,0.6782312617507746,C,0.9
HOME APPLIANCES,2016-05-09,259.0,27.5,0.037037037037037,0.0052910052910052,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,5,2,19,252.0,253.0,29.0,94.0,164.75,108.64119567226922,118.125,87.80078532307279,144.0,82.11414763859328,0.7432870715117841,C,0.9
HOME APPLIANCES,2016-05-16,213.0,27.5,0.1111111111111111,0.0158730158730158,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,5,2,20,259.0,252.0,125.0,74.0,222.25,64.90692873152386,138.75,99.8738277770751,146.16666666666666,84.96937006040771,0.7198113713611193,C,0.9
HOME APPLIANCES,2016-05-23,188.0,27.5,0.074074074074074,0.0105820105820105,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,5,2,21,213.0,259.0,253.0,72.0,244.25,21.061245550176164,156.125,99.08787249155229,146.5,85.24566940021735,0.6346701200379031,C,0.9
HOME APPLIANCES,2016-05-30,154.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,5,2,22,188.0,213.0,252.0,46.0,228.0,33.47625124450168,170.625,93.33950727214632,145.83333333333334,84.8537417255586,0.5470447312621204,C,0.9
HOME APPLIANCES,2016-06-06,108.0,27.5,0.0185185185185185,0.0026455026455026,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,6,2,23,154.0,188.0,259.0,29.0,203.5,44.20021942563992,184.125,79.52793338997387,146.58333333333334,84.88547489683046,0.4319236029303025,C,0.9
HOME APPLIANCES,2016-06-13,99.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,6,2,24,108.0,154.0,213.0,125.0,165.75,45.46327525712143,194.0,60.02852931873152,147.75,84.1904311483168,0.30942540885784586,C,0.9
HOME APPLIANCES,2016-06-20,97.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,6,2,25,99.0,108.0,188.0,253.0,137.25,41.53202856804011,190.75,64.8112317482898,149.83333333333334,82.49172538827854,0.33977054651612076,C,0.9
HOME APPLIANCES,2016-06-27,81.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,6,2,26,97.0,99.0,154.0,252.0,114.5,26.764268410340687,171.25,66.8425338545363,151.91666666666666,80.64229790916326,0.39032136557165537,C,0.9
HOME APPLIANCES,2016-07-04,84.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,7,3,27,81.0,97.0,108.0,259.0,96.25,11.235779017285656,149.875,64.63617444055687,154.83333333333334,77.01459857633417,0.43126721894996234,C,0.9
HOME APPLIANCES,2016-07-11,81.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,7,3,28,84.0,81.0,99.0,213.0,90.25,9.068777762094973,128.0,50.49465364014294,159.41666666666666,70.17833279475275,0.3944894815605348,C,0.9
HOME APPLIANCES,2016-07-18,90.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,7,3,29,81.0,84.0,97.0,188.0,85.75,7.631692477950882,111.5,39.01276407112593,155.75,73.22339148479804,0.3498902607244488,C,0.9
HOME APPLIANCES,2016-07-25,64.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,7,3,30,90.0,81.0,81.0,154.0,84.0,4.241783831141636,99.25,24.093479624764882,142.16666666666666,68.50994110565715,0.24275546221180982,C,0.9
HOME APPLIANCES,2016-08-01,79.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,8,3,31,64.0,90.0,84.0,108.0,79.75,11.146422298253537,88.0,13.606565236485649,126.5,62.32689895549861,0.15462005950376168,C,0.9
HOME APPLIANCES,2016-08-08,135.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,8,3,32,79.0,64.0,81.0,99.0,78.5,10.785456104343027,84.375,11.160167194469208,111.5,47.41601730554768,0.13226864822917853,C,0.9
HOME APPLIANCES,2016-08-15,128.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,8,3,33,135.0,79.0,90.0,97.0,92.0,30.583100945448273,88.875,20.904016438280692,105.0,36.274290505781394,0.23520693601176354,C,0.9
HOME APPLIANCES,2016-08-22,149.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,8,3,34,128.0,135.0,64.0,81.0,101.5,35.29390027774736,92.75,25.08121187221555,100.0,26.65275982460685,0.2704173786732629,C,0.9
HOME APPLIANCES,2016-08-29,115.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,8,3,35,149.0,128.0,79.0,84.0,122.75,30.445186760984573,101.25,31.285483450336297,99.58333333333333,25.75581546976675,0.3089924291360721,C,0.9
HOME APPLIANCES,2016-09-05,119.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,9,3,36,115.0,149.0,135.0,81.0,131.75,14.174251195450958,105.125,30.759076066233252,100.16666666666667,26.041457045549997,0.2925952538971763,C,0.9
HOME APPLIANCES,2016-09-12,88.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,9,3,37,119.0,115.0,128.0,90.0,127.75,15.173751357758261,109.875,29.405648930697094,101.83333333333333,26.594142101933553,0.26762820414497807,C,0.9
HOME APPLIANCES,2016-09-19,86.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,9,3,38,88.0,119.0,149.0,64.0,117.75,24.9715050318436,109.625,29.606575821795502,101.08333333333333,26.868336104989094,0.27007138719749535,C,0.9
HOME APPLIANCES,2016-09-26,57.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,9,3,39,86.0,88.0,115.0,79.0,102.0,17.416258596050223,112.375,25.500267010662366,101.5,26.565640263775748,0.2269211747313499,C,0.9
HOME APPLIANCES,2016-10-03,39.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,10,4,40,57.0,86.0,119.0,135.0,87.5,25.330996757975328,109.625,30.340555892925334,99.25,29.195758828032524,0.27676675842780907,C,0.9
HOME APPLIANCES,2016-10-10,49.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,10,4,41,39.0,57.0,88.0,128.0,67.5,23.699354351174392,97.625,37.1018777402462,95.75,33.745458508156396,0.3800448424057993,C,0.9
HOME APPLIANCES,2016-10-17,45.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,10,4,42,49.0,39.0,86.0,149.0,57.75,20.22150826765007,87.75,38.35449372580073,92.33333333333333,36.35523263080144,0.4370882475824916,C,0.9
HOME APPLIANCES,2016-10-24,25.0,27.5,0.0555555555555555,0.0079365079365079,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,10,4,43,45.0,49.0,57.0,115.0,47.5,7.549352946169235,74.75,31.671235986611606,90.75,38.07446730894203,0.423695464698166,C,0.9
HOME APPLIANCES,2016-10-31,66.0,27.5,0.0555555555555555,0.0079365079365079,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,10,4,44,25.0,45.0,39.0,119.0,39.5,10.503621432780042,63.5,31.314009466731722,86.25,42.52092070082375,0.49313400734234,C,0.9
HOME APPLIANCES,2016-11-07,49.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,11,4,45,66.0,25.0,49.0,88.0,46.25,16.83971683947033,56.875,22.164467452031367,80.5,39.914756521660856,0.38970492222666664,C,0.9
HOME APPLIANCES,2016-11-14,55.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,11,4,46,49.0,66.0,45.0,86.0,46.25,16.83971683947033,52.0,18.291177896588895,73.91666666666667,37.828539415061464,0.3517534210814835,C,0.9
HOME APPLIANCES,2016-11-21,41.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,11,4,47,55.0,49.0,25.0,57.0,48.75,17.327513667905755,48.125,12.39150239837905,66.08333333333333,29.733639256014005,0.25748576411681173,C,0.9
HOME APPLIANCES,2016-11-28,67.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,11,4,48,41.0,55.0,66.0,39.0,52.75,10.531353027799089,46.125,12.04067702045917,59.916666666666664,26.120320090291873,0.2610444882427778,C,0.9
HOME APPLIANCES,2016-12-05,43.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,12,4,49,67.0,41.0,49.0,49.0,53.0,10.954119313326457,49.625,13.637371562091753,55.583333333333336,18.68149871846897,0.2748084949484523,C,0.9
HOME APPLIANCES,2016-12-12,71.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,12,4,50,43.0,67.0,55.0,45.0,51.5,12.041292701526677,48.875,13.840134814787953,51.833333333333336,15.890913178906992,0.2831741138517602,C,0.9
HOME APPLIANCES,2016-12-19,157.0,27.5,0.0,0.0,6.0,Quito,Pichincha,D,8.481481481481481,0.0,2016,12,4,51,71.0,43.0,41.0,25.0,55.5,15.694778216820348,52.125,15.724618196207585,50.583333333333336,13.345010434014906,0.3016713322955571,C,0.9
HOME APPLIANCES,2016-12-26,175.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,12,4,52,157.0,71.0,67.0,66.0,84.5,49.8898058732682,68.625,37.44681051132237,58.916666666666664,33.58704070683315,0.5456730129074928,C,0.9
HOME APPLIANCES,2017-01-02,215.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,1,1,1,175.0,157.0,43.0,49.0,111.5,64.38161795259516,82.25,52.9682793520404,70.25,46.65766591070016,0.64399123831485,C,0.9
HOME APPLIANCES,2017-01-09,133.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,1,1,2,215.0,175.0,71.0,55.0,154.5,60.71512219966964,103.0,68.36035852439758,84.08333333333333,61.902402902757494,0.6636928012012999,C,0.9
HOME APPLIANCES,2017-01-16,171.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,1,1,3,133.0,215.0,157.0,41.0,170.0,34.58312782929351,112.75,66.06000553967601,91.41666666666667,62.06373727950001,0.5858980535617748,C,0.9
HOME APPLIANCES,2017-01-23,198.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,1,1,4,171.0,133.0,175.0,67.0,173.5,33.52102917781131,129.0,61.73673405643987,103.58333333333333,62.170573524063116,0.47857933376714185,C,0.9
HOME APPLIANCES,2017-01-30,222.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,1,1,5,198.0,171.0,215.0,43.0,179.25,35.76184275405226,145.375,60.299070502273274,114.58333333333333,66.44682243912163,0.41478294412284433,C,0.9
HOME APPLIANCES,2017-02-06,226.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,2,1,6,222.0,198.0,133.0,71.0,181.0,38.183670993066805,167.75,49.04439726933003,129.0,69.6158717974842,0.2923660045844272,C,0.9
HOME APPLIANCES,2017-02-13,218.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,2,1,7,226.0,222.0,171.0,157.0,204.25,25.381937093362833,187.125,33.523649062010925,143.25,70.58606330803212,0.1791510971908178,C,0.9
HOME APPLIANCES,2017-02-20,192.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,2,1,8,218.0,226.0,198.0,175.0,216.0,12.436213142712948,194.75,32.61785296693028,158.0,65.59383678487755,0.16748576619647135,C,0.9
HOME APPLIANCES,2017-02-27,320.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,2,1,9,192.0,218.0,222.0,215.0,214.5,15.351201820190957,196.875,31.687864565961437,168.41666666666666,59.46808336629655,0.16095423271517706,C,0.9
HOME APPLIANCES,2017-03-06,255.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,3,1,10,320.0,192.0,226.0,133.0,239.0,55.91653956956312,210.0,54.092474160403974,191.5,60.11735921129421,0.2575832102864114,C,0.9
HOME APPLIANCES,2017-03-13,299.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,3,1,11,255.0,320.0,218.0,171.0,246.25,55.54796183600097,225.25,45.85297984694379,206.83333333333334,49.03220864415581,0.203564838387304,C,0.9
HOME APPLIANCES,2017-03-20,248.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,3,1,12,299.0,255.0,192.0,198.0,266.5,56.5714244493187,241.25,46.545630953903355,218.66666666666666,52.89503527924309,0.1929352578392142,C,0.9
HOME APPLIANCES,2017-03-27,227.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,3,1,13,248.0,299.0,320.0,222.0,280.5,34.684185603162994,247.5,43.14091582315357,224.75,51.598375293410655,0.17430673059789603,C,0.9
HOME APPLIANCES,2017-04-03,260.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,4,2,14,227.0,248.0,255.0,226.0,257.25,30.26950166173871,248.125,42.75318756109199,225.75,51.508442081293275,0.17230503802889546,C,0.9
HOME APPLIANCES,2017-04-10,263.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,4,2,15,260.0,227.0,299.0,218.0,258.5,30.24884676901963,252.375,41.92143217042264,236.33333333333334,43.07576024565039,0.16610770547897588,C,0.9
HOME APPLIANCES,2017-04-17,242.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,4,2,16,263.0,260.0,248.0,192.0,249.5,16.339912203409074,258.0,39.60514094815974,244.0,38.31456601851863,0.15350829824808618,C,0.9
HOME APPLIANCES,2017-04-24,258.0,27.5,0.0185185185185185,0.0026455026455026,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,4,2,17,242.0,263.0,227.0,320.0,248.0,16.792639185320596,264.25,30.63021460399935,247.66666666666666,35.51533897490627,0.11591377333541508,C,0.9
HOME APPLIANCES,2017-05-01,305.0,27.5,0.037037037037037,0.0052910052910052,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,5,2,18,258.0,242.0,260.0,255.0,255.75,9.393760207885363,256.5,20.763877722864876,250.66666666666666,34.6603419268702,0.08095079034223752,C,0.9
HOME APPLIANCES,2017-05-08,240.0,27.5,0.0185185185185185,0.0026455026455026,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,5,2,19,305.0,258.0,263.0,299.0,267.0,26.869922420689853,262.75,26.87396596489084,257.25,36.97458053156349,0.10227960405247787,C,0.9
HOME APPLIANCES,2017-05-15,301.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,5,2,20,240.0,305.0,242.0,248.0,261.25,30.25848747378728,255.375,23.37228311668282,259.0833333333333,35.36174400124062,0.09152142189560959,C,0.9
HOME APPLIANCES,2017-05-22,250.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,5,2,21,301.0,240.0,258.0,227.0,276.0,32.072720458375066,262.0,28.030519914543845,268.1666666666667,30.183879391616927,0.10698671723067503,C,0.9
HOME APPLIANCES,2017-05-29,243.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,5,2,22,250.0,301.0,305.0,260.0,274.0,33.77364945622649,264.875,24.936620594802218,262.3333333333333,25.684682960727613,0.09414486302862887,C,0.9
HOME APPLIANCES,2017-06-05,273.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,6,2,23,243.0,250.0,240.0,263.0,258.5,28.641334888390986,262.75,26.108209783719033,261.3333333333333,26.22409080975109,0.09936521325830512,C,0.9
HOME APPLIANCES,2017-06-12,240.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,6,2,24,273.0,243.0,301.0,242.0,266.75,26.183507485172782,264.0,26.360062667396818,259.1666666666667,23.790243085802828,0.09984872222460973,C,0.9
HOME APPLIANCES,2017-06-19,244.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,6,2,25,240.0,273.0,250.0,258.0,251.5,14.932941131073928,263.75,26.60684747202667,258.5,24.239460052993486,0.10087904254758594,C,0.9
HOME APPLIANCES,2017-06-26,212.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,6,2,26,244.0,240.0,243.0,305.0,250.0,15.42701302318007,262.0,27.48498376193671,259.9166666666667,22.67754661825897,0.10490451817493056,C,0.9
HOME APPLIANCES,2017-07-03,201.0,27.5,0.0185185185185185,0.0026455026455026,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,7,3,27,212.0,244.0,273.0,240.0,242.25,24.958152925429964,250.375,26.34346036085967,255.91666666666666,26.562075369141553,0.10521601741689247,C,0.9
HOME APPLIANCES,2017-07-10,154.0,27.5,0.2962962962962963,0.0423280423280423,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,7,3,28,201.0,212.0,240.0,301.0,224.25,21.04541273931503,245.5,31.61819170391092,250.75,30.757579495573694,0.12879100490338954,C,0.9
HOME APPLIANCES,2017-07-17,121.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,7,3,29,154.0,201.0,244.0,250.0,202.75,37.268074772804454,227.125,37.01128269277767,243.41666666666666,41.60963866457373,0.16295556496473182,C,0.9
HOME APPLIANCES,2017-07-24,89.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,7,3,30,121.0,154.0,212.0,243.0,172.0,42.29254540853419,211.0,51.05734916399812,232.0,54.149679476696825,0.24197795812206702,C,0.9
HOME APPLIANCES,2017-07-31,98.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,7,3,31,89.0,121.0,201.0,273.0,141.25,47.8634453105343,191.75,64.52404903282945,214.0,62.87510394909538,0.33650090760100626,C,0.9
HOME APPLIANCES,2017-08-07,68.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,8,3,32,98.0,89.0,154.0,240.0,115.5,28.988378077175412,169.875,62.68155951728456,202.16666666666666,70.44387342224364,0.36898636948883345,C,0.9
HOME APPLIANCES,2017-08-14,7.0,27.5,0.0,0.0,2.0,Quito,Pichincha,D,8.481481481481481,0.0,2017,8,3,33,68.0,98.0,121.0,244.0,94.0,21.95433283238529,148.375,64.65937709493632,182.75,72.79754969928396,0.43578350190059334,C,0.9
HOME CARE,2012-12-31,0.0,27.5,0.0,0.0,6.0,Quito,Pichincha,D,8.481481481481481,0.0,2012,12,4,1,,,,,,,,,,,,B,0.95
HOME CARE,2013-01-07,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2013,1,1,2,0.0,,,,,,,,,,,B,0.95
HOME CARE,2013-01-14,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2013,1,1,3,0.0,0.0,,,,,,,,,,B,0.95
HOME CARE,2013-01-21,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2013,1,1,4,0.0,0.0,,,,,,,,,,B,0.95
