week_start,sku,demand,shipped,unmet,on_hand,backorder,arrivals,on_order,inventory_position,rop,S,safety_stock,mu_demand,sigma_demand,service_level_target,order_qty,order_placed,holding_cost,ordering_cost,stockout_cost
2016-09-04,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2016-09-11,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2016-09-18,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2016-09-25,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2016-10-02,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2016-10-09,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2016-10-16,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2016-10-23,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2016-10-30,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2016-11-06,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2016-11-13,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2016-11-20,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2016-11-27,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2016-12-04,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2016-12-11,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2016-12-18,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2016-12-25,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-01-01,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-01-08,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-01-15,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-01-22,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-01-29,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-02-05,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-02-12,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-02-19,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-02-26,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-03-05,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-03-12,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-03-19,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-03-26,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-04-02,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-04-09,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-04-16,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-04-23,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-04-30,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-05-07,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-05-14,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-05-21,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-05-28,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-06-04,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-06-11,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-06-18,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-06-25,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-07-02,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-07-09,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-07-16,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-07-23,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-07-30,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-08-06,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2017-08-13,HOME AND KITCHEN I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-01-06,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-01-13,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-01-20,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-01-27,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-02-03,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-02-10,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-02-17,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-02-24,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-03-03,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-03-10,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-03-17,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-03-24,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-03-31,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-04-07,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-04-14,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-04-21,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-04-28,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-05-05,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-05-12,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-05-19,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-05-26,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-06-02,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-06-09,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-06-16,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-06-23,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-06-30,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-07-07,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-07-14,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-07-21,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-07-28,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-08-04,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-08-11,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-08-18,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-08-25,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-09-01,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-09-08,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-09-15,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-09-22,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-09-29,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-10-06,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-10-13,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-10-20,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-10-27,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-11-03,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-11-10,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-11-17,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-11-24,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-12-01,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-12-08,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-12-15,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-12-22,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2013-12-29,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-01-05,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-01-12,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-01-19,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-01-26,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-02-02,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-02-09,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-02-16,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-02-23,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-03-02,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-03-09,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-03-16,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-03-23,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-03-30,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-04-06,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-04-13,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-04-20,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-04-27,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-05-04,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-05-11,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-05-18,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-05-25,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-06-01,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-06-08,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-06-15,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-06-22,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-06-29,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-07-06,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-07-13,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-07-20,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-07-27,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-08-03,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-08-10,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-08-17,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-08-24,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-08-31,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-09-07,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-09-14,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-09-21,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-09-28,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-10-05,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-10-12,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-10-19,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-10-26,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-11-02,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
2014-11-09,HOME AND KITCHEN II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1,0.0,50.0,0.0
